Index,Customer Id,First Name,Last Name,Company,City,Country,Phone,Email,Subscription Date,Website,Notes
476,e6afeef2d3b5433,Radia,Hejlsberg,Initech Labs,Malmö,Sweden,127-932-2963,radia.hejlsberg@umbrella.biz,2019-08-26,https://www.hejlsberg-gringotts.net/,
477,d88a3efa250ee50,Mary,Easley,"Hooli, Piper and Soylent",København,Denmark,846-307-5302x101,mary.easley@wonka.com,2019-03-06,https://www.easley-sirius.com/,
478,54937a4fa13b8fd,James,Liskov,"Sirius, Vandelay and Soylent",Lima,Peru,806-914-6759,james.liskov@oceanic.biz,2021-04-25,https://www.liskov-dynamic.org/,
479,58c0e2b6228d5c3,Mary,Rossum,Stark Labs,Montréal,Canada,308-514-5485,mary.rossum@sirius.net,2024-04-25,https://www.rossum-stark.com/,
480,f57760b8adda32e,Sophie,Liskov,Initech & Pied,Wien,Austria,616-436-6088x565,sophie.liskov@pied.org,2019-12-02,https://www.liskov-dynamic.io/,
481,bfd2f0f91999316,Mary,Stroustrup,Sirius Partners,Łódź,Poland,481-378-2679,mary.stroustrup@soylent.com,2023-02-01,https://www.stroustrup-tyrell.net/,
482,73b167f09819fad,Bjarne,Keller,Wayne Group,Łódź,Poland,636-923-7610,bjarne.keller@dynamic.org,2019-01-01,https://www.keller-tyrell.com/,
483,51861fd036b39ff,Margaret,Lerdorf,Piper Holdings,Lima,Peru,247-308-6241x448,margaret.lerdorf@cyberdyne.biz,2023-03-10,https://www.lerdorf-acme.com/,
484,9a990bf1a785041,Anders,Torvalds,Wayne Labs,Malmö,Sweden,357-983-3370,anders.torvalds@cyberdyne.org,2020-02-06,https://www.torvalds-stark.io/,
485,e7a52d09afe7e2c,Brendan,Easley,Soylent & Wonka,Åbo,Finland,897-321-7428,brendan.easley@massive.net,2019-03-10,https://www.easley-gringotts.io/,VIP
486,1e22b98b111ba6c,Ida,Matsumoto,"Wayne, Inc.",Lima,Peru,394-301-9423x931,ida.matsumoto@tyrell.com,2020-02-28,https://www.matsumoto-globex.org/,
487,4e9045b53419b68,Larry,Liskov,Initech Group,København,Denmark,817-624-1368,larry.liskov@umbrella.biz,2020-11-16,https://www.liskov-piper.net/,
488,6bacd597ab9b170,Barbara,Matsumoto,Pied Works,Wien,Austria,853-335-2866,barbara.matsumoto@aperture.net,2023-03-28,https://www.matsumoto-oceanic.io/,
489,f416e8b0e2a2eb9,Mary,Tang,Umbrella Group,Paris,France,343-744-5186x899,mary.tang@wonka.com,2021-06-05,https://www.tang-oceanic.biz/,
490,973e28b0aaf10a9,Sophie,Easley,Umbrella Works,Zürich,Switzerland,251-518-4661,sophie.easley@tyrell.org,2021-12-15,https://www.easley-initech.io/,
491,072c1d08a9dda8a,Barbara,Easley,Stark Holdings,東京,Japan,768-248-6569,barbara.easley@oceanic.io,2023-06-29,https://www.easley-piper.io/,
492,e6bf200bde102a3,Mary,Lamarr,Cyberdyne Labs,Tallinn,Estonia,807-870-8767x708,mary.lamarr@initech.biz,2023-05-16,https://www.lamarr-pied.net/,
493,62bb04e46cbacc5,Margaret,Stroustrup,"Massive, Globex and Globex",København,Denmark,247-777-2033,margaret.stroustrup@hooli.org,2023-02-01,https://www.stroustrup-gringotts.org/,
494,5e051363e9918a8,Rasmus,Liskov,Dynamic Labs,Sevilla,Spain,402-918-9184,rasmus.liskov@cyberdyne.net,2024-02-09,https://www.liskov-piper.io/,
495,9b40945d455ba30,Ada,Matsumoto,"Soylent, Inc.",Porto,Portugal,149-428-5161x149,ada.matsumoto@aperture.io,2021-07-03,https://www.matsumoto-hooli.biz/,
496,d4c77e22859ddc8,Rasmus,Tang,"Massive, Inc.",Paris,France,970-447-5044,rasmus.tang@vandelay.biz,2021-01-09,https://www.tang-vandelay.com/,
497,3224d8f3e58ee50,Dennis,Allen,Northwind Systems,Paris,France,382-241-2015,dennis.allen@initech.biz,2022-11-16,https://www.allen-wayne.io/,
498,e2422218f4be15d,Rasmus,Torvalds,Gringotts Holdings,東京,Japan,425-399-3575x34,rasmus.torvalds@acme.biz,2022-05-29,https://www.torvalds-northwind.io/,
499,e1608c76f4a2418,Brendan,Liskov,Cyberdyne Systems,Kraków,Poland,727-541-8733,brendan.liskov@gringotts.biz,2021-05-06,https://www.liskov-cyberdyne.net/,
500,ea916c67aa6b6fb,Bjarne,Allen,Northwind & Pied,Porto,Portugal,607-921-4855,bjarne.allen@pied.com,2022-01-01,https://www.allen-massive.net/,
501,b620b2d2c8675bf,Brendan,Eich,Oceanic & Oceanic,Tallinn,Estonia,529-816-8106x274,brendan.eich@umbrella.com,2024-02-27,https://www.eich-sirius.org/,
502,1643086fd9e3732,Audrey,Thompson,"Stark, Sirius and Wonka",København,Denmark,952-736-6536,audrey.thompson@acme.net,2023-08-23,https://www.thompson-tyrell.io/,
503,f86507e1ecb246d,Rasmus,Wall,Initech Works,東京,Japan,529-349-3070,rasmus.wall@vandelay.com,2022-01-16,https://www.wall-sirius.org/,
504,ef16353290dd8a2,Ken,Keller,"Oceanic, Hooli and Vandelay",Tallinn,Estonia,490-434-5600x70,ken.keller@cyberdyne.com,2023-12-22,https://www.keller-acme.net/,
505,d01f3696df202f3,Annie,Stroustrup,Aperture Holdings,Łódź,Poland,229-302-2989,annie.stroustrup@aperture.org,2019-06-13,https://www.stroustrup-aperture.org/,
506,b275b5076cdcd67,Yukihiro,Rhodes,Hooli Partners,Москва,Russia,848-373-4764,yukihiro.rhodes@northwind.org,2023-10-28,https://www.rhodes-massive.org/,
507,5045bfd3e558123,Rasmus,Keller,Sirius Holdings,Paris,France,229-518-7684x538,rasmus.keller@wonka.com,2020-08-05,https://www.keller-wonka.biz/,
508,2b530fcb5dd1725,Ada,Perlman,Hooli Labs,Kraków,Poland,153-175-2553,ada.perlman@umbrella.io,2022-11-03,https://www.perlman-sirius.com/,
509,fd363e7f623087e,Bjarne,Allen,Aperture Group,Malmö,Sweden,295-441-3546,bjarne.allen@oceanic.net,2020-12-12,https://www.allen-piper.com/,
510,5b913e11bf4dcd8,Audrey,Wall,Oceanic Works,Paris,France,534-835-9339x40,audrey.wall@sirius.org,2020-01-03,https://www.wall-massive.io/,
511,7604b9209ed6eeb,Yukihiro,Eich,"Globex, Wayne and Sirius",Sevilla,Spain,976-130-4678,yukihiro.eich@sirius.org,2021-05-25,https://www.eich-wonka.io/,
512,11621674d9074f3,Barbara,Ritchie,Aperture Systems,Reykjavík,Iceland,695-627-7221,barbara.ritchie@hooli.net,2023-03-29,https://www.ritchie-wayne.biz/,
513,50e85c573c4fd9f,James,Matsumoto,Wayne Partners,Bratislava,Slovakia,455-720-3214x209,james.matsumoto@stark.net,2022-01-12,https://www.matsumoto-gringotts.org/,
514,3462e032ba77ea5,Sophie,Thompson,Oceanic Holdings,Åbo,Finland,523-624-2255,sophie.thompson@globex.io,2021-04-09,https://www.thompson-wayne.org/,
515,2a05a4b0619f8b2,Anders,Wall,Wonka Partners,Malmö,Sweden,220-179-1361,anders.wall@aperture.biz,2024-01-10,https://www.wall-pied.biz/,
516,f58115c225ad433,James,Liskov,"Cyberdyne, Vandelay and Globex",Bratislava,Slovakia,440-474-4181x618,james.liskov@acme.io,2023-01-19,https://www.liskov-gringotts.org/,
517,af3d7b646b1ec46,Bjarne,Rhodes,Soylent Works,Genève,Switzerland,719-291-5997,bjarne.rhodes@dynamic.com,2021-04-18,https://www.rhodes-pied.com/,
518,f580c948619c8cf,Brendan,Lovelace,"Acme, Sirius and Sirius",Paris,France,760-188-1292,brendan.lovelace@northwind.biz,2022-07-04,https://www.lovelace-soylent.io/,
519,9abb1586266ac56,Larry,Lamarr,"Acme, Oceanic and Stark",Amsterdam,Netherlands,992-292-1747x802,larry.lamarr@umbrella.io,2019-04-16,https://www.lamarr-hooli.com/,
520,ba3f8ab6499b553,Dennis,Gosling,Stark Works,Москва,Russia,619-942-4769,dennis.gosling@massive.org,2023-01-19,https://www.gosling-tyrell.biz/,
521,a180cad4ccd6464,Brendan,Matsumoto,"Sirius, Inc.",Montréal,Canada,204-757-3682,brendan.matsumoto@cyberdyne.org,2023-08-30,https://www.matsumoto-northwind.com/,
522,50cb80b958262ae,James,Thompson,Vandelay Labs,København,Denmark,748-973-5875x13,james.thompson@wonka.biz,2020-01-23,https://www.thompson-wayne.net/,
523,9e44ea1ff298058,Margaret,Lovelace,Hooli Systems,København,Denmark,207-299-8709,margaret.lovelace@vandelay.biz,2019-02-13,https://www.lovelace-vandelay.io/,
524,108f74a488d58bf,James,Lamarr,"Cyberdyne, Soylent and Wayne",Bratislava,Slovakia,170-858-7460,james.lamarr@dynamic.biz,2020-01-15,https://www.lamarr-northwind.com/,
525,5414b859534bc3f,Frances,Eich,Umbrella Partners,Paris,France,492-500-8348x46,frances.eich@soylent.com,2022-04-27,https://www.eich-wonka.com/,
526,327d71a777613a6,Mary,Keller,Initech Systems,Bratislava,Slovakia,338-133-9947,mary.keller@aperture.io,2020-11-05,https://www.keller-acme.org/,
527,180389e95a95ace,Rasmus,Matsumoto,Acme & Acme,Malmö,Sweden,592-482-6879,rasmus.matsumoto@wonka.com,2022-04-24,https://www.matsumoto-gringotts.com/,
528,d0e69f21dcc6a7d,Linus,Lovelace,"Wayne, Northwind and Massive",Genève,Switzerland,734-639-1967x901,linus.lovelace@wayne.org,2022-08-20,https://www.lovelace-soylent.io/,
529,186678f05b37fd8,Mary,Easley,Massive & Oceanic,København,Denmark,921-498-2872,mary.easley@umbrella.biz,2022-12-21,https://www.easley-sirius.org/,
530,94724101bc37043,Frances,Stroustrup,Northwind & Vandelay,Porto,Portugal,714-244-6758,frances.stroustrup@stark.com,2019-01-20,https://www.stroustrup-globex.com/,
531,27e8d1c23fa1081,Grace,Rhodes,Wonka Partners,Reykjavík,Iceland,678-392-9665x96,grace.rhodes@wayne.org,2023-08-26,https://www.rhodes-cyberdyne.net/,
532,809c57174753f47,Sophie,Torvalds,Acme Systems,Amsterdam,Netherlands,269-515-6314,sophie.torvalds@tyrell.io,2020-05-02,https://www.torvalds-wonka.com/,
533,65f9350e445e08e,Guido,Lovelace,Northwind Labs,Amsterdam,Netherlands,527-700-6458,guido.lovelace@stark.com,2020-03-15,https://www.lovelace-wayne.io/,
534,0211255f666b2cf,Sophie,Wilson,Tyrell Group,Reykjavík,Iceland,985-815-1037x459,sophie.wilson@pied.com,2020-10-01,https://www.wilson-vandelay.org/,
535,714c8181ed26d3b,Guido,Perlman,"Globex, Inc.",Åbo,Finland,446-615-2253,guido.perlman@pied.com,2021-11-30,https://www.perlman-initech.biz/,
536,7ab20a170b938c6,Ada,Wall,Wayne Labs,Paris,France,347-351-4482,ada.wall@piper.io,2022-11-11,https://www.wall-stark.net/,
537,5f04214188a61d8,Barbara,Keller,Initech Labs,Zürich,Switzerland,482-642-8674x588,barbara.keller@sirius.com,2020-10-07,https://www.keller-northwind.biz/,
538,f1e062a687f5fb2,Ida,Allen,Umbrella Systems,Łódź,Poland,568-537-7409,ida.allen@soylent.org,2021-08-06,https://www.allen-oceanic.org/,
539,2ac081d7024c494,Sophie,Eich,Gringotts Works,Paris,France,267-907-8710,sophie.eich@globex.biz,2021-04-21,https://www.eich-tyrell.net/,
540,e34033ba5b13b81,Audrey,Wall,"Acme, Aperture and Oceanic",Montréal,Canada,975-504-1628x5,audrey.wall@wayne.org,2021-02-11,https://www.wall-hooli.biz/,
541,a2055d1d31fc8e5,Ida,Stroustrup,"Wonka, Oceanic and Wonka",Lima,Peru,976-561-4920,ida.stroustrup@soylent.biz,2024-02-09,https://www.stroustrup-piper.com/,
542,4fbb803e37099c2,Frances,Liskov,Wayne Labs,Genève,Switzerland,231-978-1748,frances.liskov@stark.org,2023-12-03,https://www.liskov-piper.org/,
543,02bd8fb1f9ce2b8,Radia,Thompson,Northwind Labs,Bratislava,Slovakia,868-371-2404x519,radia.thompson@globex.com,2019-12-31,https://www.thompson-globex.com/,
544,589aaa9686d3331,Rasmus,Torvalds,"Piper, Stark and Aperture",Montréal,Canada,405-825-1999,rasmus.torvalds@sirius.net,2019-08-05,https://www.torvalds-vandelay.net/,
545,a896430a3a475c8,Grace,Gosling,Umbrella Partners,Montréal,Canada,893-836-1586,grace.gosling@hooli.biz,2021-12-13,https://www.gosling-acme.net/,
546,218a30b049b76d7,Linus,Keller,Vandelay Works,Genève,Switzerland,261-359-8294x308,linus.keller@vandelay.org,2024-03-31,https://www.keller-dynamic.com/,
547,6de456ad73ab156,Radia,Lamarr,Northwind & Acme,Reykjavík,Iceland,576-101-3551,radia.lamarr@cyberdyne.net,2022-03-10,https://www.lamarr-soylent.io/,
548,eebdc440b1becab,Sophie,Hopper,Wonka Holdings,Kraków,Poland,724-411-9596,sophie.hopper@tyrell.net,2021-08-05,https://www.hopper-piper.com/,
549,a1e7806a7d17af9,Margaret,Torvalds,Globex Holdings,Tallinn,Estonia,575-531-1472x72,margaret.torvalds@gringotts.com,2021-09-15,https://www.torvalds-gringotts.io/,
550,5404f3266a50150,Anders,Torvalds,Massive Holdings,Zürich,Switzerland,267-543-8527,anders.torvalds@tyrell.biz,2022-05-01,https://www.torvalds-wayne.com/,
551,993e69920d73c3e,Sophie,Eich,Sirius Systems,København,Denmark,148-382-9355,sophie.eich@piper.io,2023-03-21,https://www.eich-acme.net/,
552,d375246e2c3e323,Brendan,Matsumoto,Vandelay Group,Reykjavík,Iceland,234-967-1581x445,brendan.matsumoto@acme.net,2022-07-27,https://www.matsumoto-hooli.com/,
553,a0bf404013aff47,Frances,Easley,Acme & Northwind,Wien,Austria,527-926-8352,frances.easley@oceanic.com,2020-12-31,https://www.easley-globex.biz/,
554,fba8a4e397e0a2d,Brendan,Matsumoto,"Vandelay, Pied and Pied",Montréal,Canada,239-562-6812,brendan.matsumoto@wayne.io,2024-05-15,https://www.matsumoto-oceanic.com/,
555,c353478c32f40d7,Larry,Stroustrup,Wonka Labs,Montréal,Canada,375-529-3438x111,larry.stroustrup@oceanic.com,2023-05-10,https://www.stroustrup-oceanic.biz/,
556,f4e7143e1373ad7,Rasmus,Rossum,"Gringotts, Wonka and Wonka",Amsterdam,Netherlands,737-471-6572,rasmus.rossum@stark.biz,2021-03-29,https://www.rossum-wonka.io/,
557,2987bfc2fca9bf9,Grace,Gosling,"Acme, Umbrella and Piper",Łódź,Poland,116-294-9845,grace.gosling@gringotts.org,2020-07-12,https://www.gosling-umbrella.net/,
558,5c1063690885037,Audrey,Matsumoto,Globex Systems,Porto,Portugal,881-187-9147x877,audrey.matsumoto@dynamic.com,2020-05-11,https://www.matsumoto-wonka.com/,
559,88be82a8dd54c58,Dennis,Lamarr,Aperture Systems,東京,Japan,426-607-5538,dennis.lamarr@gringotts.biz,2023-02-18,https://www.lamarr-globex.org/,
560,15e4fa71071c59b,Rasmus,Rossum,Northwind Partners,東京,Japan,379-649-2965,rasmus.rossum@initech.org,2023-04-27,https://www.rossum-acme.com/,
561,a4e789ec3fe5fb4,James,Lamarr,Vandelay & Oceanic,Łódź,Poland,405-238-8656x875,james.lamarr@wonka.net,2021-12-04,https://www.lamarr-vandelay.biz/,
562,f272c72ae274ae7,Margaret,Tang,"Oceanic, Tyrell and Globex",Paris,France,441-682-8783,margaret.tang@stark.io,2022-10-18,https://www.tang-wayne.io/,
563,97e2b72eee9991f,Dennis,Johnson,Soylent Holdings,København,Denmark,324-610-7192,dennis.johnson@aperture.org,2024-01-30,https://www.johnson-gringotts.org/,
564,4d006a0eca3c5b6,Anders,Stroustrup,Tyrell Labs,Zürich,Switzerland,158-257-6135x945,anders.stroustrup@vandelay.biz,2021-05-08,https://www.stroustrup-hooli.io/,
565,83507812344c44d,Linus,Matsumoto,Aperture Partners,København,Denmark,236-902-2812,linus.matsumoto@aperture.biz,2022-07-02,https://www.matsumoto-pied.com/,
566,b74f3576fb6da72,Frances,Perlman,Aperture Works,Łódź,Poland,230-436-4372,frances.perlman@piper.net,2023-01-22,https://www.perlman-cyberdyne.net/,
567,f77955271c5d1e3,Ken,Perlman,Wonka Labs,Zürich,Switzerland,687-306-9126x741,ken.perlman@dynamic.com,2019-01-05,https://www.perlman-wayne.org/,
568,bbc0a8ae852cbe5,Guido,Hamilton,Sirius & Sirius,Wien,Austria,204-212-7231,guido.hamilton@dynamic.org,2020-06-28,https://www.hamilton-hooli.org/,
569,56a5d4ae92b22a9,Margaret,Allen,Acme Group,Åbo,Finland,585-574-2600,margaret.allen@tyrell.net,2019-11-15,https://www.allen-sirius.io/,
570,2ab8e99f4a80e1c,Anders,Perlman,Stark Works,Montréal,Canada,461-613-3969x927,anders.perlman@aperture.biz,2019-04-08,https://www.perlman-umbrella.net/,
571,afa40e9682a3ae5,Grace,Torvalds,Wayne Systems,Sevilla,Spain,868-423-8604,grace.torvalds@stark.io,2020-05-16,https://www.torvalds-massive.net/,
572,cf00b309a633383,Linus,Lovelace,"Umbrella, Wayne and Northwind",Bratislava,Slovakia,315-104-7197,linus.lovelace@vandelay.org,2021-11-26,https://www.lovelace-initech.io/,
573,42fc97f946cd907,Brendan,Torvalds,"Sirius, Northwind and Gringotts",Montréal,Canada,987-256-6444x965,brendan.torvalds@pied.net,2021-01-12,https://www.torvalds-dynamic.com/,
574,0e55eb9818fd9a1,Barbara,Matsumoto,Initech Systems,København,Denmark,263-585-9388,barbara.matsumoto@hooli.org,2019-03-08,https://www.matsumoto-oceanic.net/,
575,2c98fdc194b3d1e,Annie,Eich,"Soylent, Northwind and Northwind",Amsterdam,Netherlands,665-291-8871,annie.eich@dynamic.io,2022-11-17,https://www.eich-vandelay.org/,
576,f155badb780a7ea,Dennis,Stroustrup,Northwind Holdings,Nairobi,Kenya,384-596-1994x717,dennis.stroustrup@piper.net,2023-10-08,https://www.stroustrup-acme.org/,
577,5e7372ae92a5ab4,Grace,Rossum,Acme Systems,Sevilla,Spain,452-659-3700,grace.rossum@vandelay.biz,2023-11-15,https://www.rossum-hooli.biz/,
578,14b106c6c746718,Barbara,Perlman,"Cyberdyne, Inc.",Paris,France,736-712-3130,barbara.perlman@massive.biz,2022-06-26,https://www.perlman-stark.biz/,
579,49d3c40e6426574,Annie,Easley,Hooli & Gringotts,Paris,France,488-842-2273x48,annie.easley@gringotts.org,2023-08-21,https://www.easley-wonka.net/,
580,4e89613bdad4d45,Rasmus,Wilson,Sirius Holdings,København,Denmark,764-841-6017,rasmus.wilson@vandelay.com,2019-09-19,https://www.wilson-dynamic.com/,
581,3b25e400633890a,Dennis,Lerdorf,"Vandelay, Inc.",Zürich,Switzerland,916-171-4997,dennis.lerdorf@soylent.org,2020-07-18,https://www.lerdorf-dynamic.com/,
582,c844be6658f6b7a,Dennis,Allen,Oceanic Partners,Bratislava,Slovakia,162-550-5086x452,dennis.allen@umbrella.com,2022-06-23,https://www.allen-dynamic.org/,VIP
583,215d86803d2c4b3,Ida,Wall,Cyberdyne Holdings,Åbo,Finland,778-787-3292,ida.wall@initech.io,2021-04-19,https://www.wall-oceanic.com/,
584,f573242e1eaef23,Audrey,Stroustrup,"Vandelay, Inc.",Kraków,Poland,350-940-8844,audrey.stroustrup@tyrell.org,2023-05-08,https://www.stroustrup-tyrell.io/,
585,004304bb1bf00d1,Rasmus,Ritchie,Tyrell & Piper,Paris,France,977-827-6271x521,rasmus.ritchie@vandelay.org,2022-02-25,https://www.ritchie-wonka.biz/,
586,472dc22c47c0585,Mary,Hopper,"Dynamic, Inc.",Lima,Peru,754-667-1155,mary.hopper@hooli.biz,2020-12-28,https://www.hopper-oceanic.org/,
587,ed1434359ee2171,Hedy,Ritchie,"Cyberdyne, Inc.",Kraków,Poland,618-289-1967,hedy.ritchie@wonka.com,2024-04-21,https://www.ritchie-pied.io/,
588,8ae609b3e1edbbd,Hedy,Liskov,Hooli Holdings,Paris,France,932-900-1910x343,hedy.liskov@wonka.org,2019-06-15,https://www.liskov-initech.biz/,
589,21c6cae4b2abccf,Ida,Tang,Initech Group,Tallinn,Estonia,190-399-7622,ida.tang@northwind.io,2020-09-14,https://www.tang-hooli.org/,
590,24f231a939d72ea,Margaret,Ritchie,Gringotts Labs,Paris,France,616-379-4846,margaret.ritchie@vandelay.io,2020-06-27,https://www.ritchie-northwind.io/,
591,338fdeb5aa91e50,Audrey,Lerdorf,Umbrella Group,Zürich,Switzerland,354-722-9680x696,audrey.lerdorf@pied.org,2023-05-17,https://www.lerdorf-stark.biz/,
592,df27897e94ac22e,Radia,Tang,Gringotts Labs,Tallinn,Estonia,591-973-1468,radia.tang@umbrella.biz,2023-12-18,https://www.tang-wonka.biz/,
593,2c77e2951310796,Audrey,Hejlsberg,Gringotts Group,Paris,France,512-347-3686,audrey.hejlsberg@pied.com,2023-10-16,https://www.hejlsberg-vandelay.biz/,
594,e60c41f216c8229,Larry,Lerdorf,"Wayne, Cyberdyne and Wayne",Porto,Portugal,166-389-1046x943,larry.lerdorf@hooli.org,2022-12-03,https://www.lerdorf-hooli.net/,
595,4e9ddb497175b52,Yukihiro,Rhodes,Pied Holdings,Porto,Portugal,169-982-6584,yukihiro.rhodes@gringotts.io,2024-02-20,https://www.rhodes-acme.com/,
596,8a6e48928b2703b,Yukihiro,Hamilton,"Wonka, Inc.",Tallinn,Estonia,422-353-9919,yukihiro.hamilton@piper.com,2023-04-22,https://www.hamilton-hooli.net/,
597,be934337e304d83,Linus,Allen,"Initech, Globex and Sirius",København,Denmark,275-552-1384x458,linus.allen@tyrell.io,2020-06-18,https://www.allen-acme.io/,
598,14445dfce480490,Guido,Matsumoto,Pied Partners,Lima,Peru,579-920-8953,guido.matsumoto@oceanic.io,2019-04-21,https://www.matsumoto-pied.io/,
599,46fa59b4c13146b,Hedy,Lerdorf,Wayne & Stark,東京,Japan,584-915-9236,hedy.lerdorf@stark.com,2024-01-05,https://www.lerdorf-wayne.biz/,
600,144cb07e71f2f49,Margaret,Lerdorf,Gringotts Holdings,東京,Japan,145-812-8135x353,margaret.lerdorf@sirius.io,2020-05-09,https://www.lerdorf-wonka.biz/,
601,245be691dfa1d7c,Yukihiro,Rossum,Vandelay Systems,Kraków,Poland,462-496-2195,yukihiro.rossum@sirius.net,2020-02-23,https://www.rossum-globex.biz/,
602,e9edf079dc18901,Guido,Johnson,"Initech, Sirius and Sirius",Wien,Austria,816-594-1799,guido.johnson@soylent.com,2021-09-27,https://www.johnson-sirius.net/,
603,0d5e783aa7f717f,Larry,Hamilton,"Oceanic, Umbrella and Initech",Sevilla,Spain,152-502-3840x36,larry.hamilton@initech.org,2023-05-02,https://www.hamilton-aperture.com/,
604,31820ad1d80a0c8,Hedy,Keller,Pied Partners,Reykjavík,Iceland,941-286-3309,hedy.keller@initech.com,2020-09-12,https://www.keller-massive.io/,
605,f2a8c641f4deb15,Ken,Easley,"Oceanic, Inc.",Paris,France,838-573-5114,ken.easley@tyrell.net,2019-04-19,https://www.easley-aperture.org/,
606,aaaed6a38675bab,Audrey,Rossum,Tyrell Holdings,Montréal,Canada,339-114-5886x860,audrey.rossum@hooli.io,2023-10-01,https://www.rossum-massive.com/,
607,c3322f5505d45eb,Ida,Wilson,Wonka & Globex,Zürich,Switzerland,440-802-2823,ida.wilson@pied.net,2019-12-04,https://www.wilson-gringotts.biz/,
608,d5be84765088214,James,Easley,Umbrella Holdings,Amsterdam,Netherlands,387-681-4696,james.easley@vandelay.com,2022-06-17,https://www.easley-oceanic.com/,
609,78d4ee3f73f7b8b,Ida,Eich,"Piper, Stark and Wayne",Malmö,Sweden,621-304-1670x385,ida.eich@aperture.io,2020-11-13,https://www.eich-wayne.io/,
610,a31cd35e775d76d,Katherine,Easley,Piper & Northwind,Tallinn,Estonia,373-133-8717,katherine.easley@gringotts.org,2021-04-27,https://www.easley-tyrell.io/,
611,9575e356e540f9d,Audrey,Torvalds,Soylent Labs,Zürich,Switzerland,553-818-2502,audrey.torvalds@hooli.io,2021-12-18,https://www.torvalds-stark.org/,
612,3d242db6db58740,Ada,Thompson,Sirius Group,Reykjavík,Iceland,208-474-1625x399,ada.thompson@tyrell.io,2022-09-18,https://www.thompson-aperture.net/,
613,6220564b288137e,Audrey,Hopper,Aperture Group,Amsterdam,Netherlands,795-702-3639,audrey.hopper@piper.io,2023-04-20,https://www.hopper-initech.io/,
614,6abc705bbc5962b,Ada,Lamarr,Acme & Aperture,Wien,Austria,679-210-8277,ada.lamarr@acme.biz,2023-09-13,https://www.lamarr-piper.io/,
615,af51b5614275b1d,Brendan,Wall,Dynamic Labs,東京,Japan,949-794-7934x685,brendan.wall@soylent.io,2021-08-19,https://www.wall-stark.org/,
616,9de4b2d756b34af,Radia,Eich,Pied Systems,Nairobi,Kenya,174-806-3150,radia.eich@sirius.io,2019-03-05,https://www.eich-acme.biz/,
617,ed9ab35becf40af,Radia,Eich,Stark Group,Wien,Austria,718-806-3110,radia.eich@vandelay.com,2023-08-21,https://www.eich-acme.org/,
618,a27637eea11733e,James,Gosling,Globex Holdings,Wien,Austria,520-179-8295x634,james.gosling@tyrell.net,2019-04-21,https://www.gosling-pied.net/,
619,404f6f3ab1f7c78,Linus,Perlman,Northwind Labs,Malmö,Sweden,211-502-5650,linus.perlman@hooli.com,2021-11-23,https://www.perlman-gringotts.org/,
620,e21eb8312b875da,Linus,Torvalds,Cyberdyne Systems,Amsterdam,Netherlands,734-502-2758,linus.torvalds@cyberdyne.io,2021-02-06,https://www.torvalds-gringotts.io/,
621,1bebb9b95e32b5b,Barbara,Hejlsberg,"Northwind, Aperture and Initech",Genève,Switzerland,564-416-6916x102,barbara.hejlsberg@massive.io,2023-03-26,https://www.hejlsberg-wayne.com/,
622,d70ad5a0ccbc6cc,Radia,Matsumoto,Oceanic Systems,Sevilla,Spain,246-691-6637,radia.matsumoto@pied.io,2021-02-23,https://www.matsumoto-acme.org/,
623,891179a707489bf,Ada,Rhodes,Gringotts Works,Genève,Switzerland,643-871-7066,ada.rhodes@acme.com,2020-02-10,https://www.rhodes-umbrella.net/,
624,e1d8a153fedf44a,Radia,Hejlsberg,"Soylent, Inc.",Montréal,Canada,880-531-9110x118,radia.hejlsberg@wayne.biz,2022-07-17,https://www.hejlsberg-gringotts.io/,
625,f5fcb9b410c5ad3,Rasmus,Ritchie,Gringotts & Dynamic,Nairobi,Kenya,684-984-9675,rasmus.ritchie@aperture.io,2022-05-31,https://www.ritchie-initech.net/,
626,94a96d017377c6b,Ada,Torvalds,"Cyberdyne, Inc.",Kraków,Poland,727-311-1426,ada.torvalds@acme.com,2023-11-25,https://www.torvalds-vandelay.org/,
627,ff6b78c613ae44e,Audrey,Lerdorf,Umbrella & Hooli,Reykjavík,Iceland,152-452-9875x392,audrey.lerdorf@wayne.com,2022-08-16,https://www.lerdorf-massive.com/,
628,234a7abe47ae465,James,Tang,Vandelay & Vandelay,Lima,Peru,854-618-5446,james.tang@soylent.biz,2019-10-09,https://www.tang-pied.io/,
629,0121fa8722e2a33,Brendan,Hamilton,"Dynamic, Tyrell and Gringotts",Porto,Portugal,526-414-6247,brendan.hamilton@wayne.com,2024-05-03,https://www.hamilton-aperture.org/,
630,b40522072eeed64,Linus,Lamarr,Dynamic Group,Zürich,Switzerland,614-430-5864x249,linus.lamarr@initech.org,2019-06-22,https://www.lamarr-globex.biz/,
631,b5816951f94fcb1,Linus,Keller,Cyberdyne Labs,Tallinn,Estonia,430-248-4910,linus.keller@stark.org,2023-06-08,https://www.keller-northwind.io/,
632,a1443e475353f5c,Larry,Hejlsberg,Aperture Works,Bratislava,Slovakia,192-847-7520,larry.hejlsberg@stark.org,2022-05-14,https://www.hejlsberg-hooli.net/,
633,d23f9d3220ce6ce,Anders,Matsumoto,Vandelay Group,Zürich,Switzerland,291-888-8150x459,anders.matsumoto@dynamic.net,2023-03-24,https://www.matsumoto-wayne.io/,
